wind_code,20140130,20140228,20140331,20140430,20140530,20140630,20140731,20140829,20140930,20141031,20141128,20141231,20150130,20150227,20150331,20150430,20150529,20150630,20150731,20150831,20150930,20151030,20151130,20151231,20160129,20160229,20160331,20160429,20160531,20160630,20160729,20160831,20160930,20161031,20161130,20161230,20170126,20170228,20170331,20170428,20170531,20170630,20170731,20170831,20170929,20171031,20171130,20171229,20180131,20180228,20180330,20180427,20180531,20180629,20180731,20180831,20180928,20181031,20181130,20181228,20190131,20190228,20190329,20190430,20190531,20190628,20190731,20190830,20190930,20191031,20191129,20191231,20200123,20200228,20200331,20200430,20200529,20200630,20200731,20200831,20200930,20201030,20201130,20201231,20210129,20210226,20210331,20210430,20210531,20210630,20210730,20210831,20210930,20211029,20211130,20211231,20220128,20220228,20220331,20220429,20220531,20220630,20220729,20220831,20220930,20221031,20221130,20221230,20230131,20230228,20230331,20230428,20230531,20230630,20230731
600438.SH,28.62,28.62,28.62,20.82,,74.23,74.23,74.23,70.65,71.27,71.27,71.27,71.27,71.27,74.44,74.37,123.95,49.58,49.58,48.37,48.37,46.69,46.69,46.7,46.69,46.69,46.69,49.35,35.66,35.66,35.66,26.98,26.98,14.34,14.34,14.34,14.34,14.34,14.34,9.75,,23.92,23.92,19.6,19.6,18.8,18.8,18.8,18.8,18.81,15.44,15.03,45.08,30.06,30.06,29.03,29.03,28.98,28.98,28.98,28.98,28.98,28.98,28.38,28.38,28.38,28.38,24.36,24.36,23.87,23.87,23.87,23.87,23.87,23.87,24.96,32.05,32.05,32.05,36.35,36.35,21.42,21.42,21.42,21.42,21.41,21.41,19.4,26.39,26.39,26.39,19.5,19.5,17.44,17.44,17.44,17.44,13.23,13.22,8.64,32.7,32.7,32.7,23.51,23.51,17.11,17.11,17.11,17.11,17.11,17.11,14.09,44.16,44.16,44.16
600439.SH,47.07,47.07,43.73,44.74,89.49,44.74,44.74,45.47,45.47,47.29,47.29,47.29,47.29,47.29,48.27,47.05,,23.52,23.53,24.07,24.07,24.01,24.01,24.01,24.01,24.01,24.01,27.31,27.31,34.13,34.14,35.31,35.3,36.6,36.6,36.6,36.6,36.6,27.49,26.53,26.53,31.84,31.84,28.22,28.21,26.9,26.91,26.91,26.91,26.9,26.91,25.53,25.53,25.53,25.53,24.03,24.03,23.32,23.32,23.32,23.32,23.32,23.32,24.15,24.15,,24.15,24.6,24.6,24.24,24.25,24.25,24.25,24.25,24.25,32.09,32.09,32.09,19.25,31.48,31.48,31.48,90.71,90.71,90.71,90.71,90.71,82.11,82.11,82.11,,,,,,,,,,,,,,,,,,,,,,,,,
600444.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.28,43.77,43.77,47.6,47.6,47.6,47.6,47.6,39.2,44.04,94.85,94.86,50.81,42.14,42.15,37.11,37.11,37.11,37.11,37.11,37.11,45.91,,,45.91,40.16,40.16,40.16,67.19,67.19,67.19,67.19,67.19,43.77,43.77,43.77,,33.87,33.87,33.32,33.32,33.32,33.32,33.32,33.32,45.58,45.58,45.58,91.15
600446.SH,8.65,8.64,6.7,,20.0,20.0,20.0,18.9,18.9,18.08,18.08,18.07,18.07,18.08,14.39,12.78,17.86,17.86,17.85,16.1,32.32,27.91,27.91,27.9,27.91,27.91,24.26,24.39,31.01,31.0,37.41,37.41,22.65,21.85,21.85,21.85,21.85,21.85,21.85,20.25,,,39.35,32.6,32.6,42.38,42.37,42.38,42.38,42.38,42.38,53.77,53.42,73.32,19.91,14.23,14.23,13.15,13.15,13.15,13.15,13.16,13.15,-16.62,-16.62,,,,,,,,,,,,,,10.85,7.43,7.43,6.25,6.25,6.25,6.25,6.25,6.25,5.05,5.05,20.05,15.0,32.66,32.66,32.66,21.18,21.18,21.18,21.18,21.18,40.93,40.93,,,9.25,9.25,15.09,15.09,15.1,15.1,15.1,15.09,10.09,10.09,20.92,20.92
600448.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600449.SH,9.94,9.94,7.97,7.79,29.58,29.58,27.39,27.39,27.39,24.36,24.36,24.36,24.36,33.46,33.46,36.41,,34.49,34.49,74.51,74.51,587.38,587.35,587.35,587.36,587.37,432.63,912.38,1013.75,101.36,46.48,45.99,45.99,10.98,10.99,10.98,10.99,10.98,16.59,10.55,21.09,21.09,21.1,9.01,9.01,7.46,7.46,7.46,7.46,7.46,5.67,5.67,34.08,34.08,34.08,28.68,28.68,26.43,26.43,26.43,26.43,26.43,24.56,22.87,31.19,31.19,31.19,25.69,25.69,20.82,20.82,20.82,20.82,20.82,18.66,17.77,47.99,30.22,30.21,26.45,26.45,24.86,24.86,24.86,24.86,24.86,25.28,24.79,32.57,32.57,32.57,34.64,34.64,38.33,38.33,38.33,38.33,38.33,39.99,39.35,31.71,31.71,31.71,32.34,32.34,36.5,36.5,36.5,36.5,36.5,48.82,48.82,35.82,35.81,35.82
600452.SH,,,,,,,,,,,,,,,,,17.0,17.0,18.59,18.59,18.59,17.12,17.12,17.12,17.2,17.2,17.2,42.79,,74.88,45.05,45.04,45.05,37.86,37.86,37.86,33.38,33.38,33.34,28.12,28.12,12.85,12.56,12.57,12.56,11.74,11.74,11.74,11.29,11.29,11.31,10.97,10.97,,13.71,13.32,13.32,12.43,12.43,12.44,9.15,9.15,9.18,8.35,8.35,21.21,12.86,11.71,11.71,10.9,10.9,10.9,10.9,10.9,10.9,12.13,12.13,16.99,16.99,19.17,19.17,18.92,18.92,18.92,18.92,18.92,18.92,15.38,36.91,21.53,21.53,19.99,19.99,17.47,17.47,17.47,17.47,17.47,17.47,17.92,,22.62,22.62,18.22,18.22,17.61,17.61,17.61,17.61,17.61,17.61,22.55,22.55,,30.44
600455.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600456.SH,380.38,380.32,184.45,169.86,,169.86,169.88,171.09,171.08,179.4,179.38,179.37,179.41,179.41,180.36,-227.11,-227.12,-227.15,-227.16,-53.44,-53.44,-27.05,-27.05,-27.05,-27.05,-27.05,-27.06,-9.93,-9.93,,-9.92,-9.47,-9.47,-10.1,-10.1,-10.1,-10.1,-10.1,58.37,42.74,42.73,85.46,42.74,28.69,28.69,17.06,17.06,17.06,17.06,17.05,17.06,43.48,43.48,,43.49,19.96,19.96,14.82,14.82,14.82,14.82,14.82,15.25,12.03,12.03,36.09,24.06,19.77,19.77,20.07,20.07,20.07,20.07,20.07,17.93,17.08,51.24,34.16,31.68,31.68,31.68,27.62,27.62,27.63,27.62,27.62,27.62,20.61,,,120.14,100.63,100.63,100.64,84.7,84.7,84.7,84.7,84.7,76.3,76.3,76.3,,63.43,63.43,67.86,67.86,67.86,67.86,67.86,67.86,81.15,81.15,81.15,81.15
600458.SH,40.35,40.35,42.56,51.49,,39.5,39.49,39.5,39.51,31.34,31.34,31.34,31.33,31.34,87.67,21.08,21.08,7.03,7.03,6.93,6.93,8.24,8.24,8.24,8.24,8.24,5.17,8.78,8.78,26.64,26.64,17.35,17.35,17.13,17.13,17.13,17.13,17.13,16.59,20.63,20.63,41.26,41.26,88.59,88.58,90.68,90.67,90.67,90.67,90.68,115.98,97.74,97.74,48.87,48.87,34.59,34.6,38.43,38.43,38.43,38.43,38.43,-9.4,-9.37,-9.37,-7.49,-7.49,-6.51,-6.51,-6.42,-6.42,-6.42,-6.42,-6.42,59.59,106.98,106.98,66.86,66.87,32.95,32.94,32.94,10.25,10.25,10.25,10.25,6.14,5.08,5.08,25.41,25.41,22.68,22.68,31.05,31.05,31.05,31.05,31.05,55.31,55.31,55.16,35.3,35.3,34.09,34.09,26.97,26.97,26.96,26.96,26.97,18.01,16.56,16.56,28.63,28.64
600459.SH,21.86,21.86,21.86,10.75,10.75,28.67,28.67,28.62,28.63,25.26,25.26,25.26,25.26,25.26,25.26,30.66,30.65,33.21,33.21,31.47,31.47,33.75,33.75,33.75,33.75,33.75,33.75,40.81,40.01,29.61,29.61,29.44,29.44,28.45,28.44,28.44,28.44,28.45,28.45,20.27,20.27,,27.38,25.3,25.3,22.75,22.76,22.76,22.75,22.76,21.87,23.5,23.5,56.4,32.9,27.31,27.31,24.22,24.22,24.22,24.22,24.22,24.22,21.55,21.55,46.47,46.47,40.78,40.78,40.34,40.34,40.34,40.34,40.34,40.34,23.5,23.5,,35.25,34.97,34.97,32.48,32.48,32.48,32.49,32.49,32.48,32.72,32.72,60.6,27.88,24.21,24.21,26.69,26.69,26.69,26.69,26.69,26.69,24.72,24.72,,29.04,34.57,34.57,31.84,31.84,31.84,31.84,31.84,31.84,31.59,31.58,31.59,33.55
600460.SH,,,,,,,,,,,,,,,,,18.02,18.02,18.02,18.65,18.64,18.65,25.31,25.31,25.31,25.31,25.32,78.18,,99.6,99.63,90826.74,90854.0,78.99,78.99,79.0,78.99,79.0,13.01,13.01,34.47,24.62,24.62,20.02,20.02,18.31,18.3,18.31,18.31,18.31,18.4,18.4,,,31.28,29.09,29.1,28.24,28.24,28.24,28.24,28.25,28.25,32.29,32.29,32.3,32.29,39.48,39.47,75.46,75.44,75.45,75.45,75.45,75.44,-813.72,-813.71,-813.75,-101.7,-51.93,-51.8,78.83,78.92,78.86,78.92,78.78,9.69,2.75,2.74,11.53,8.8,4.49,4.49,4.48,2.8,2.8,2.8,2.79,1.38,1.38,1.3,,8.78,8.4,8.4,9.05,9.05,9.05,9.05,9.05,13.46,13.46,28.39,28.39,14.2
600461.SH,34.97,34.97,34.97,31.23,,37.48,37.48,34.4,34.39,30.36,30.36,30.36,30.36,30.36,30.36,22.82,22.82,,28.52,27.21,27.21,25.24,25.24,25.24,25.24,25.24,25.24,25.24,27.88,27.88,,,25.71,22.27,22.27,22.27,22.27,22.27,22.27,24.54,23.14,23.14,80.82,90.21,64.38,66.8,66.8,66.8,66.8,66.8,66.8,45.66,45.65,45.65,,,,,,,,,,,,,35.82,32.3,32.3,29.92,29.92,29.92,29.92,29.92,29.92,26.01,26.01,26.01,47.76,43.13,43.13,37.4,37.4,37.4,37.4,37.4,37.4,34.13,34.13,34.13,55.27,53.83,53.83,51.13,51.13,51.13,51.13,51.14,51.13,47.21,47.21,47.21,61.46,55.86,55.86,54.94,54.94,54.94,54.94,54.94,54.94,52.26,52.26,52.26,47.72
600462.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600463.SH,40.83,40.83,33.43,41.44,82.89,41.45,41.44,42.06,42.06,46.1,46.1,46.1,46.1,59.23,59.23,134.54,67.26,67.27,67.27,100.29,100.29,92.0,92.0,91.99,92.0,92.0,110.88,,,89.82,89.81,45.97,45.96,54.39,54.4,54.4,54.4,53.28,53.29,43.51,78.3,34.81,34.8,17.43,17.43,19.39,19.38,19.38,19.38,19.39,76.31,85.98,,34.4,34.4,-9.82,-9.82,-10.08,-10.08,-10.08,-10.08,-10.08,-10.08,-542.34,-542.35,-542.49,-542.54,-44.21,-44.21,-44.85,-44.85,-44.85,-44.85,-44.85,-44.84,-22.02,-22.02,,,,,,,,,,,,,,22.85,5.49,5.49,6.83,6.83,6.83,6.83,6.83,6.83,-12.45,-12.44,-12.45,,,,,,,,,,,,,
600466.SH,,,,,,,,,,,,,,,,,,-22.86,-22.88,-6.2,-6.2,-32.99,-32.97,-32.97,2.52,2.52,2.63,2.61,2.61,31.62,31.62,21.9,21.9,23.79,23.79,23.79,23.79,23.79,23.79,23.07,23.07,,19.21,18.42,18.42,17.29,17.29,17.29,17.29,17.29,17.29,15.63,13.79,27.55,13.77,12.52,12.52,10.46,10.46,10.46,10.46,10.46,9.59,8.82,40.9,32.09,32.09,27.02,27.02,21.92,21.92,21.92,21.92,21.92,21.92,22.31,,,25.04,24.51,24.51,24.51,24.23,24.23,24.23,24.82,24.82,26.01,26.01,26.01,,,,,,,,,,,,,,,,,,,,,,,,,
600467.SH,42.05,42.05,42.05,65.96,,36.64,36.64,51.19,51.19,54.73,54.73,54.73,54.73,54.73,54.72,207.77,207.77,,37.4,19.72,19.73,19.83,19.84,19.83,19.83,19.84,19.84,18.58,18.6,49.58,30.99,28.15,28.14,27.5,27.49,27.49,27.49,27.49,27.5,25.41,24.3,,32.41,29.89,29.89,30.27,30.27,30.26,30.26,30.26,30.26,27.29,27.09,27.09,29.8,38.2,38.2,26.49,26.48,26.48,26.49,26.48,26.48,26.35,26.36,26.36,31.15,28.67,28.67,29.72,29.72,29.72,29.72,29.72,29.72,29.05,29.05,29.05,31.28,31.14,31.14,30.97,30.97,30.98,30.97,30.97,30.97,32.66,32.66,32.66,30.33,29.97,29.97,28.92,28.92,28.92,28.92,28.92,28.92,29.21,29.21,29.21,31.46,32.99,32.99,34.48,34.48,34.48,34.48,34.47,34.48,34.3,35.12,35.12,32.61
600468.SH,48.82,48.83,27.01,28.0,28.0,,32.2,30.22,30.21,29.89,29.9,29.9,29.89,29.9,21.59,45.8,45.78,45.8,26.64,23.91,23.91,24.26,24.26,24.26,24.26,24.27,87.22,,,35.1,35.12,37.46,37.43,26.61,26.58,26.6,26.6,26.58,26.59,10.0,10.0,27.27,27.27,26.02,26.02,26.3,26.31,26.3,26.31,26.3,26.3,24.52,24.42,40.28,40.29,38.5,38.5,40.93,40.93,40.93,40.93,40.94,40.94,56.19,56.19,,,,,,,,,,,,,,,,,,,,,,,,,28.47,28.47,26.87,26.86,26.87,27.48,27.48,27.48,27.48,27.48,32.02,32.02,,29.96,29.17,29.17,29.73,29.73,29.73,29.73,29.73,29.73,25.72,25.72,25.72,30.15
600469.SH,12.81,12.81,12.81,10.91,10.91,,10.91,11.18,11.18,10.07,10.07,10.07,10.07,10.07,10.07,13.01,13.01,32.53,19.52,19.18,19.18,24.46,24.46,24.46,24.46,24.46,24.46,21.92,21.92,146.12,146.12,153.26,153.26,167.37,167.37,167.37,167.37,167.37,443.45,443.45,-438.82,-57.24,-57.24,-32.68,-32.68,-18.92,-18.92,-18.92,-18.92,-18.92,-18.92,-11.84,,,,,,,,,,,,,,,5.3,5.3,4.4,5.33,5.33,5.33,5.33,5.33,5.39,8.04,28.27,28.27,20.23,18.63,18.63,18.63,15.8,15.8,15.8,15.8,15.8,13.44,,,21.04,31.72,31.72,31.72,90.15,90.15,90.15,90.15,90.16,-24.65,-24.65,-24.65,-8.22,-11.83,-11.83,-26.19,-26.19,-26.2,-26.19,-26.19,-26.19,-26.2,8.25,28.89,20.63
600470.SH,176.37,176.36,367.58,-234.36,-234.37,-234.37,-88.77,-88.77,-88.77,-63.72,-63.72,-63.72,-63.72,-63.72,-63.72,-27.22,-27.22,,,,,,,,,,,,,34.46,34.46,67.58,67.58,-74.99,-74.99,-74.99,-74.99,-74.99,-74.99,-33.48,-37.47,,,,,,,,,,,,,34.92,34.91,25.58,25.58,26.84,26.84,26.84,26.84,26.84,26.84,-4.1,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600475.SH,36.12,36.12,36.12,30.54,30.54,30.54,30.54,29.48,29.48,31.07,31.07,31.07,31.07,31.07,31.07,30.57,30.58,30.57,30.57,30.62,30.62,30.69,30.69,30.69,30.69,30.69,30.69,23.32,23.33,,32.65,32.8,32.8,32.69,32.69,32.7,32.69,32.69,32.69,15.77,15.77,15.77,,,,15.95,15.95,15.95,15.95,15.95,15.95,14.03,13.89,13.89,30.55,30.17,30.17,16.29,16.29,16.29,16.29,16.29,16.29,15.58,15.58,15.58,29.86,29.01,29.01,29.94,29.94,29.94,29.94,29.94,29.94,28.56,28.56,28.56,12.42,11.49,40.2,36.6,36.6,36.6,36.6,36.6,36.6,30.43,30.43,60.84,52.15,50.91,29.69,28.42,28.42,28.42,28.42,28.42,28.42,25.76,59.24,33.48,33.48,32.92,32.92,34.14,34.14,34.14,34.14,34.14,34.14,34.25,,44.47,44.47
600476.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600477.SH,,,,,,35.74,35.74,27.67,27.68,20.14,20.14,20.14,20.14,20.14,20.14,24.85,24.85,49.69,49.7,51.32,51.33,26.38,26.38,26.38,26.38,26.39,26.38,27.56,22.7,33.17,33.17,15.48,15.48,16.05,16.05,16.05,16.05,16.05,16.05,10.81,9.11,,15.87,14.43,14.43,12.35,12.35,12.35,12.35,12.35,12.35,10.89,40.99,40.99,30.1,30.64,30.64,35.32,35.32,35.32,35.32,35.32,35.32,43.85,,33.61,33.61,33.61,42.52,40.55,40.55,40.55,40.55,40.56,38.19,30.26,66.65,36.39,36.39,29.08,29.08,26.45,26.45,26.45,26.45,26.45,29.75,73.97,37.89,37.89,37.89,53.1,53.1,51.78,51.78,51.78,51.78,51.78,51.78,60.23,,,37.72,33.85,33.85,50.33,50.34,50.34,50.34,50.34,50.34,50.87,50.87,80.53,29.66
600478.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600479.SH,68.21,68.21,68.21,63.52,63.52,,45.74,47.06,47.06,48.08,48.08,48.08,48.08,48.08,52.17,50.66,50.66,106.94,56.29,59.93,59.93,59.93,65.35,65.35,65.35,65.35,65.23,64.79,64.79,,55.59,55.49,55.49,48.95,48.95,48.95,48.95,35.01,35.01,35.01,78.15,78.15,44.66,44.31,44.31,38.51,38.5,38.5,33.19,33.19,33.19,32.6,,48.9,48.9,45.54,45.54,42.08,42.08,42.08,41.09,41.09,41.09,39.48,39.48,63.16,62.83,61.38,61.38,60.32,60.32,60.32,56.91,56.91,56.91,58.32,58.32,72.9,72.9,72.1,72.1,70.35,70.35,70.35,70.68,70.68,70.68,70.39,70.39,140.79,140.79,130.81,130.81,129.77,129.77,129.77,138.63,138.63,138.63,137.61,137.61,84.8,84.8,82.32,82.32,85.95,85.95,85.95,85.95,85.95,85.95,84.94,83.85,48.88,48.88
600480.SH,35.03,35.03,35.03,25.74,25.74,,30.89,26.3,26.3,26.27,26.27,26.27,31.24,31.24,31.65,30.69,30.69,61.39,30.69,28.04,28.05,29.5,29.5,29.5,29.5,29.5,29.5,26.02,26.03,,27.04,24.63,24.63,22.56,22.56,22.56,22.56,21.77,21.17,18.17,18.17,43.98,25.81,21.53,21.53,20.27,20.27,20.27,20.27,20.27,20.27,21.18,21.18,,36.65,36.65,36.65,38.4,38.4,38.4,38.4,38.4,38.4,39.67,39.67,39.67,,,302.07,-291.55,-291.55,-291.55,-291.55,-291.55,-291.55,-49.45,-49.45,-49.45,-49.44,-252.43,,,,,,,,,,,34.64,37.18,37.18,34.88,34.88,34.88,34.88,34.88,36.49,35.26,35.26,67.59,32.33,32.46,32.46,31.58,31.58,31.58,31.58,31.58,31.58,27.66,27.66,,31.19
600481.SH,49.08,38.91,38.91,37.2,133.94,96.73,96.73,99.53,99.53,123.89,123.89,123.89,123.89,123.89,179.92,185.87,114.4,114.4,98.57,98.57,110.89,137.34,137.33,137.33,137.33,137.34,137.33,104.61,12.18,60.89,60.88,90.65,72.52,60.47,60.47,60.47,60.47,60.47,60.47,100.43,144.22,,115.38,113.97,113.97,246.1,246.11,246.1,246.1,246.1,246.1,135.11,151.75,247.5,95.75,59.81,59.81,36.38,36.38,36.38,36.38,36.38,36.37,28.71,97.67,68.96,68.96,73.58,73.58,85.71,85.71,85.71,85.71,85.71,85.71,116.57,,,116.21,126.24,126.24,146.83,146.83,146.83,146.83,146.83,146.83,101.73,101.73,101.73,16.8,14.57,14.57,12.47,12.47,12.47,12.47,10.36,10.43,8.01,8.01,8.02,,,,,,,,,,,41.98,41.98,41.98
600482.SH,21.9,21.89,21.79,19.19,26.55,26.54,26.54,25.9,25.9,24.78,24.78,24.78,24.61,24.61,24.3,24.34,,30.15,25.38,25.38,25.38,25.79,25.79,25.79,25.78,25.23,25.23,23.72,23.73,,,,,,,,,,,,30.51,30.51,30.51,32.63,32.63,31.4,31.4,31.41,31.41,31.41,31.4,32.38,,,30.52,28.67,28.67,25.97,25.97,25.97,25.97,25.97,25.96,27.35,27.35,27.34,,,,,,,,,,,,,,,,,,,,,,,,,,28.27,28.27,34.73,34.73,34.73,34.73,34.73,34.72,30.79,30.79,30.79,30.79,43.51,43.51,48.05,48.05,48.05,48.05,48.05,48.05,62.08,62.08,62.08,96.0
600483.SH,87.6,87.6,67.25,60.5,121.0,121.0,66.83,66.82,66.81,2.61,2.61,2.61,2.61,2.61,1.81,1.6,,27.91,21.67,21.67,21.67,26.62,26.62,26.62,26.62,26.62,23.67,22.77,22.77,28.08,28.08,27.93,27.93,28.85,28.85,28.85,28.85,28.85,30.59,29.08,29.08,,29.08,34.89,34.89,38.36,38.36,38.36,38.35,38.36,36.79,36.79,36.3,72.6,32.49,32.49,32.49,28.59,28.59,28.59,28.59,28.59,28.59,29.53,29.53,,31.01,28.63,28.63,25.16,25.16,25.16,25.16,25.16,25.16,28.51,28.51,62.46,33.94,34.32,34.32,36.15,36.15,36.15,36.15,36.16,36.15,20.05,20.05,,26.08,24.46,24.46,29.24,29.24,29.24,29.24,29.24,29.24,37.06,37.06,37.06,30.15,27.83,27.83,22.36,22.36,22.36,22.36,22.36,22.36,16.54,16.54,16.54,31.5
600485.SH,,,,,,,,,,,,,,,,,,,0.83,0.82,0.82,0.82,0.59,0.59,0.59,0.59,0.59,0.92,0.85,0.85,1.05,0.73,0.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.76,6.14,3.39,3.16,3.16,4.97,4.97,4.97,4.97,4.97,4.97,4.97,-1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600486.SH,18.12,18.12,15.5,24.46,9.61,9.61,9.61,8.89,8.89,8.84,8.84,8.84,8.84,8.84,8.84,,,,11.22,11.28,11.28,11.3,11.3,11.3,11.3,11.3,11.35,12.03,12.03,44.51,32.48,33.44,33.44,32.44,32.44,32.44,32.44,31.75,31.75,29.42,29.42,,28.11,27.77,27.77,24.15,24.15,24.15,24.15,24.15,24.15,18.53,18.53,42.66,24.13,19.62,19.62,18.19,18.19,18.19,18.19,18.19,18.19,18.29,18.29,,28.42,28.09,28.09,22.87,22.87,22.87,22.87,22.87,22.87,20.92,20.92,20.92,,14.71,14.71,17.93,17.93,17.93,17.93,17.93,16.65,16.68,16.68,16.68,33.35,17.15,17.15,16.76,16.76,16.76,16.76,16.76,16.48,11.98,11.97,11.98,,10.36,10.36,10.92,10.92,10.92,10.92,10.92,11.23,12.25,12.25,12.25,36.97
600487.SH,8.52,8.52,8.52,7.59,15.63,15.63,15.63,14.91,14.91,13.42,13.42,13.42,13.42,13.42,13.42,13.33,9.88,9.88,9.87,8.73,8.72,8.73,6.99,6.99,6.99,6.99,6.99,6.07,,9.15,9.15,7.16,7.16,4.79,4.79,4.79,4.79,4.79,4.79,3.94,3.94,9.23,9.23,8.03,8.03,7.04,7.04,7.04,7.04,7.04,7.04,7.04,5.9,9.41,9.41,8.66,8.66,8.55,8.55,8.55,8.55,8.55,8.55,8.68,8.68,20.07,11.39,11.39,13.66,17.71,17.72,17.72,17.72,17.71,17.71,25.08,25.08,13.59,13.59,14.4,14.39,14.39,14.75,14.75,14.75,14.75,14.75,14.16,14.16,,12.81,10.85,10.85,9.31,9.31,9.31,9.31,9.31,9.31,9.23,9.23,9.23,10.72,10.0,10.0,10.55,10.55,10.55,10.55,10.55,10.55,9.94,9.94,9.94,11.97
600488.SH,12.93,12.93,,,36.72,36.72,36.72,31.58,31.58,29.91,29.91,29.91,29.91,29.91,19.98,21.35,33.19,33.2,33.2,27.29,27.29,27.12,27.11,27.12,27.12,27.12,34.17,33.54,29.95,29.94,29.94,33.72,33.71,41.67,41.67,41.68,41.67,41.68,37.65,41.35,34.73,34.73,34.73,21.96,21.96,18.88,18.87,18.88,18.88,18.87,15.54,13.77,,26.83,26.83,28.4,28.4,26.28,26.28,26.28,26.28,26.28,25.62,23.68,60.51,36.83,36.83,36.31,36.3,39.65,39.65,39.65,39.65,39.65,42.09,72.81,30.33,30.34,30.33,32.2,32.2,34.01,34.01,34.01,34.01,34.01,34.01,,51.74,51.72,51.73,-930.08,-929.85,-112.66,-112.68,-112.68,-112.67,-112.64,22.61,24.03,33.63,33.63,33.63,24.46,24.46,32.86,32.85,32.85,32.85,32.85,43.5,19.17,13.64,13.65,13.64
600489.SH,44.09,44.09,44.09,267.22,267.21,267.21,73.48,96.09,96.09,95.44,95.44,95.43,95.44,95.43,95.42,-460.24,-460.17,-460.24,-104.64,-19.99,-19.99,-12.99,-12.99,-12.99,-12.99,-12.99,-12.99,22.85,22.85,22.86,,,,,,,,,,,,,30.96,31.73,31.73,46.82,46.82,46.82,46.82,46.82,46.83,46.27,46.28,46.28,,50.9,50.9,57.86,57.86,57.88,57.87,57.86,57.87,60.67,60.68,60.67,101.12,47.67,47.67,51.27,51.27,51.26,51.27,51.27,51.26,21.75,21.75,22.58,29.3,14.43,14.43,14.43,8.26,8.26,8.26,8.25,8.25,4.77,4.77,4.77,41.42,40.06,40.06,40.06,40.82,40.82,40.82,40.82,40.83,45.47,45.47,45.47,63.59,54.31,54.31,53.63,53.63,53.63,53.63,53.63,53.63,49.02,49.02,49.02,61.41
600490.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.65,25.65,29.4,29.4,29.4,29.4,29.4,29.4,29.4,139.45,139.44,139.44,,,,,,,,,,,,
600491.SH,82.68,82.68,82.68,53.18,53.18,,30.68,32.23,32.23,29.74,29.74,29.74,29.74,29.74,29.75,30.65,30.64,30.64,12.26,11.44,11.44,12.01,12.01,12.01,12.01,12.01,12.01,12.03,12.03,12.03,10.68,10.39,10.39,9.79,9.8,9.79,9.79,9.79,9.79,7.24,6.32,6.33,11.07,9.81,9.81,8.68,8.68,8.68,8.68,8.68,8.68,8.68,6.28,6.28,7.61,6.97,6.97,6.7,6.7,6.7,6.7,6.7,6.7,5.53,5.53,5.53,9.48,9.51,9.51,9.26,9.26,9.26,9.26,9.26,9.26,9.73,9.73,9.73,11.68,11.41,11.41,11.44,11.44,11.44,11.44,11.44,11.44,13.55,13.55,13.55,9.41,9.14,9.14,9.05,9.05,9.05,9.05,9.06,9.06,11.78,11.78,11.78,9.89,12.48,12.48,6.23,6.23,6.23,6.23,6.23,6.23,21.97,21.97,21.97,
